DT + 1698695040437;LT55.4372512;LG37.6154034;PB988.1333;SP19.605558AZ: 22.70012
DT + 1698695041440;LT55.4370758;LG37.6153709;PB988.0425;SP19.431656AZ: 4.9187365
DT + 1698695042436;LT55.4369028;LG37.6153305;PB987.9619;SP19.292768AZ: 9.093005
DT + 1698695043436;LT55.436733;LG37.6152874;PB988.0376;SP18.859726AZ: 7.4118505
DT + 1698695044438;LT55.4365625;LG37.6152583;PB988.0249;SP19.538486AZ: -23.581501
DT + 1698695045435;LT55.4363874;LG37.6152402;PB987.9863;SP19.70996AZ: -57.476913
DT + 1698695046435;LT55.4362124;LG37.6152172;PB987.9619;SP19.397552AZ: -17.282368
DT + 1698695047455;LT55.4360383;LG37.6151909;PB987.937;SP19.419754AZ: 16.034098
DT + 1698695048436;LT55.4358661;LG37.6151606;PB987.9287;SP19.506794AZ: -5.1395025
DT + 1698695049465;LT55.4356889;LG37.6151337;PB987.9121;SP19.51094AZ: -19.780312
DT + 1698695050449;LT55.4355137;LG37.6151064;PB987.8989;SP19.6509AZ: 10.413703
DT + 1698695051450;LT55.4353367;LG37.6150771;PB987.8794;SP19.741924AZ: -23.101004
DT + 1698695052451;LT55.4351606;LG37.6150502;PB987.8428;SP19.5927AZ: 4.7539625
DT + 1698695053474;LT55.4349839;LG37.6150227;PB987.84326;SP19.3753AZ: 2.9027681
DT + 1698695054434;LT55.4348145;LG37.6149937;PB987.85205;SP18.759117AZ: -8.931544
DT + 1698695055470;LT55.434648;LG37.6149619;PB987.87354;SP18.367674AZ: 7.4933157
DT + 1698695056455;LT55.4344877;LG37.6149322;PB987.7866;SP17.862595AZ: 17.10239
DT + 1698695057470;LT55.4343295;LG37.6149016;PB987.8994;SP17.550522AZ: -1.7527914
DT + 1698695058470;LT55.434177;LG37.6148747;PB987.8628;SP16.941753AZ: 7.4275737
DT + 1698695059462;LT55.4340288;LG37.6148495;PB987.83203;SP16.914627AZ: 6.7155848
DT + 1698695060475;LT55.433879;LG37.614824;PB987.8413;SP16.758764AZ: -8.759433
DT + 1698695061463;LT55.4337294;LG37.6147996;PB987.80615;SP16.826502AZ: 14.675125
DT + 1698695062472;LT55.4335804;LG37.6147736;PB987.8452;SP16.56188AZ: 8.953515
DT + 1698695063494;LT55.4334332;LG37.6147472;PB987.8115;SP16.438473AZ: 2.088478
DT + 1698695064475;LT55.4332876;LG37.6147199;PB987.813;SP16.42661AZ: -1.5597337
DT + 1698695065466;LT55.4331409;LG37.6146933;PB987.8052;SP16.752953AZ: 0.39837748
DT + 1698695066480;LT55.4329949;LG37.6146678;PB987.81934;SP16.461811AZ: 6.208312
DT + 1698695067469;LT55.4328488;LG37.6146428;PB987.81055;SP16.727045AZ: -12.510841
DT + 1698695068471;LT55.4327007;LG37.6146171;PB987.8174;SP16.716232AZ: 12.171227
DT + 1698695069478;LT55.4325516;LG37.6145911;PB987.82275;SP16.685925AZ: 18.609283
DT + 1698695070468;LT55.4324026;LG37.6145649;PB987.84766;SP16.814724AZ: -6.3221574
DT + 1698695071472;LT55.4322518;LG37.6145393;PB987.82324;SP16.807592AZ: -9.568661
DT + 1698695072469;LT55.4321033;LG37.6145145;PB987.88477;SP16.598188AZ: -5.5367193
DT + 1698695073484;LT55.4319565;LG37.6144885;PB987.81055;SP16.537127AZ: 21.148455
DT + 1698695074473;LT55.4318099;LG37.6144592;PB987.8867;SP16.592169AZ: -4.9859667
DT + 1698695075480;LT55.431661;LG37.6144279;PB987.8789;SP16.770464AZ: 17.815842
DT + 1698695076471;LT55.4315133;LG37.614394;PB987.83105;SP16.487997AZ: 24.938519
DT + 1698695077469;LT55.431368;LG37.6143562;PB987.8203;SP16.68488AZ: 28.273264
DT + 1698695078469;LT55.4312217;LG37.6143136;PB987.8955;SP16.45525AZ: 9.202538
DT + 1698695079454;LT55.4310762;LG37.614271;PB987.8662;SP16.573055AZ: 8.6844015
DT + 1698695080470;LT55.4309294;LG37.6142304;PB987.8994;SP16.453928AZ: 4.23781
DT + 1698695081471;LT55.4307823;LG37.6141909;PB987.9253;SP16.551527AZ: 13.082163
DT + 1698695082455;LT55.4306356;LG37.6141502;PB987.90186;SP16.424112AZ: -6.8340006
DT + 1698695083475;LT55.4304906;LG37.6141074;PB987.9116;SP16.269821AZ: 14.314163
DT + 1698695084468;LT55.4303481;LG37.6140654;PB987.92676;SP16.165783AZ: 8.9214945
DT + 1698695085479;LT55.4302043;LG37.6140222;PB987.9121;SP16.428009AZ: 20.952257
DT + 1698695086477;LT55.4300613;LG37.6139784;PB987.91846;SP16.17531AZ: -6.4277105
DT + 1698695087471;LT55.429919;LG37.6139335;PB987.9512;SP16.334158AZ: 14.16917
DT + 1698695088457;LT55.4297758;LG37.6138872;PB987.9238;SP15.985918AZ: 4.986748
DT + 1698695089450;LT55.4296358;LG37.6138387;PB987.9341;SP15.863065AZ: -1.2904692
DT + 1698695090444;LT55.4294971;LG37.613793;PB987.9204;SP15.849127AZ: 22.939873
DT + 1698695091470;LT55.4293571;LG37.6137469;PB987.98535;SP15.787293AZ: 22.192713
DT + 1698695092467;LT55.4292188;LG37.6136981;PB987.98486;SP15.913368AZ: 10.376376
DT + 1698695093455;LT55.4290808;LG37.6136502;PB988.0049;SP15.765347AZ: -7.4086895
DT + 1698695094487;LT55.4289413;LG37.6136016;PB988.00146;SP15.775482AZ: 16.062681
DT + 1698695095473;LT55.4288015;LG37.6135526;PB987.99854;SP15.893573AZ: -2.5098827
DT + 1698695096465;LT55.428662;LG37.6135035;PB988.03613;SP15.759842AZ: -17.18909
DT + 1698695097467;LT55.4285245;LG37.6134523;PB988.0215;SP15.695877AZ: 13.684293
DT + 1698695098468;LT55.4283863;LG37.6134006;PB988.0254;SP15.698353AZ: 11.67595
DT + 1698695099468;LT55.4282488;LG37.6133535;PB988.0449;SP15.680412AZ: 17.14539
DT + 1698695100441;LT55.4281118;LG37.6133055;PB988.09717;SP15.611902AZ: 3.8082085
DT + 1698695101451;LT55.4279735;LG37.6132574;PB988.0796;SP15.615838AZ: 29.994719
DT + 1698695102458;LT55.4278378;LG37.613211;PB988.084;SP15.399712AZ: 7.3992915
DT + 1698695103458;LT55.4277024;LG37.6131642;PB988.1553;SP15.432631AZ: 2.5570168
DT + 1698695104442;LT55.4275668;LG37.6131157;PB988.0801;SP15.171755AZ: 15.2985735
DT + 1698695105469;LT55.4274309;LG37.6130657;PB988.0508;SP15.3584175AZ: 24.42807
DT + 1698695106469;LT55.427295;LG37.6130163;PB988.1084;SP15.388912AZ: -12.935315
DT + 1698695107467;LT55.4271581;LG37.6129671;PB988.0962;SP15.570833AZ: 13.138463
DT + 1698695108470;LT55.4270206;LG37.6129172;PB988.09863;SP15.623706AZ: 8.883372
DT + 1698695109476;LT55.4268821;LG37.6128653;PB988.11523;SP15.850027AZ: -11.392201
DT + 1698695110471;LT55.4267425;LG37.6128119;PB988.1826;SP16.05586AZ: 13.07192
DT + 1698695111465;LT55.4266016;LG37.6127584;PB988.15967;SP16.166183AZ: 8.686547
DT + 1698695112472;LT55.4264595;LG37.6127057;PB988.1455;SP16.175491AZ: -5.701174
DT + 1698695113481;LT55.4263171;LG37.6126537;PB988.1738;SP16.309982AZ: 25.46761
DT + 1698695114475;LT55.426173;LG37.6126018;PB988.2007;SP16.291725AZ: 3.1130946
DT + 1698695115470;LT55.426029;LG37.6125492;PB988.1875;SP16.181051AZ: 11.983055
DT + 1698695116474;LT55.425887;LG37.6124987;PB988.2085;SP16.141989AZ: 20.42977
DT + 1698695117466;LT55.4257467;LG37.6124489;PB988.16797;SP15.885334AZ: -14.49561
DT + 1698695118464;LT55.425608;LG37.6124009;PB988.21094;SP15.905791AZ: 3.9932895
DT + 1698695119486;LT55.4254688;LG37.6123547;PB988.1221;SP15.810117AZ: -6.4672456
DT + 1698695120477;LT55.42533;LG37.6123072;PB988.2383;SP15.951405AZ: 10.516694
DT + 1698695121470;LT55.4251903;LG37.6122575;PB988.2129;SP16.097975AZ: 8.27128
DT + 1698695122474;LT55.4250506;LG37.6122067;PB988.2158;SP16.162802AZ: 3.080621
DT + 1698695123476;LT55.4249108;LG37.6121545;PB988.21387;SP16.026785AZ: 1.3262259
DT + 1698695124476;LT55.4247717;LG37.6121052;PB988.2041;SP16.143766AZ: 18.711178
DT + 1698695125479;LT55.4246312;LG37.6120555;PB988.2251;SP16.161608AZ: 0.7313658
DT + 1698695126466;LT55.4244899;LG37.6120064;PB988.22314;SP16.261131AZ: 11.086762
DT + 1698695127477;LT55.4243475;LG37.6119545;PB988.229;SP16.210545AZ: -15.40512
DT + 1698695128444;LT55.4242063;LG37.6119007;PB988.16455;SP16.029633AZ: 12.9519
DT + 1698695129474;LT55.4240661;LG37.6118507;PB988.2334;SP16.058058AZ: 3.942406
DT + 1698695130474;LT55.4239268;LG37.6117982;PB988.2241;SP15.876443AZ: 9.03683
DT + 1698695131473;LT55.4237875;LG37.6117469;PB988.26807;SP15.92271AZ: 15.84616
DT + 1698695132476;LT55.4236493;LG37.6116975;PB988.3003;SP15.675676AZ: 3.9019947
DT + 1698695133475;LT55.4235112;LG37.6116483;PB988.08984;SP15.707307AZ: -11.806985
DT + 1698695134469;LT55.4233729;LG37.6115983;PB988.0127;SP15.672376AZ: 9.595609
DT + 1698695135438;LT55.4232344;LG37.6115492;PB988.12695;SP15.966588AZ: 30.243776
DT + 1698695136468;LT55.4230914;LG37.6114961;PB988.1582;SP16.08751AZ: 16.306704
DT + 1698695137465;LT55.4229498;LG37.6114424;PB988.1382;SP15.965406AZ: 7.857283
DT + 1698695138465;LT55.4228095;LG37.6113893;PB988.09424;SP16.139938AZ: 0.76752627
DT + 1698695139474;LT55.4226688;LG37.6113381;PB988.0698;SP16.064447AZ: -20.521824
DT + 1698695140470;LT55.4225286;LG37.6112888;PB988.0259;SP16.256744AZ: -18.8952
DT + 1698695141469;LT55.4223849;LG37.6112356;PB987.99854;SP16.509193AZ: 21.417173
DT + 1698695142451;LT55.4222401;LG37.6111812;PB988.0044;SP16.443377AZ: -2.3195624
DT + 1698695143478;LT55.4220939;LG37.6111259;PB987.9634;SP16.474583AZ: 17.304691
DT + 1698695144480;LT55.4219488;LG37.6110721;PB987.91797;SP16.505735AZ: 17.94659
DT + 1698695145456;LT55.4218034;LG37.6110171;PB987.9219;SP16.53121AZ: 25.66893
DT + 1698695146460;LT55.4216573;LG37.6109636;PB987.85254;SP16.688665AZ: 9.42104
DT + 1698695147448;LT55.421512;LG37.6109112;PB987.80273;SP16.639595AZ: 18.379684
DT + 1698695148470;LT55.4213653;LG37.6108571;PB987.7886;SP16.433632AZ: 2.54889
DT + 1698695149472;LT55.4212233;LG37.6108061;PB987.791;SP16.266056AZ: -10.06918
DT + 1698695150476;LT55.4210805;LG37.610755;PB987.72754;SP16.431498AZ: 6.9357986
DT + 1698695151478;LT55.4209369;LG37.6107035;PB987.70166;SP16.213224AZ: 4.039135
DT + 1698695152468;LT55.4207949;LG37.6106533;PB987.60547;SP15.981729AZ: 0.8539955
DT + 1698695153494;LT55.4206537;LG37.6106023;PB987.6465;SP16.08461AZ: 18.3627
DT + 1698695154473;LT55.4205127;LG37.6105501;PB987.5947;SP16.270605AZ: 11.069662
DT + 1698695155472;LT55.4203709;LG37.6104953;PB987.57764;SP16.064657AZ: 13.148351
DT + 1698695156471;LT55.4202292;LG37.610444;PB987.5415;SP16.26924AZ: 2.271281
DT + 1698695157477;LT55.4200869;LG37.6103939;PB987.499;SP16.164406AZ: 6.405638
DT + 1698695158483;LT55.4199446;LG37.6103422;PB987.478;SP16.353394AZ: 33.396618
DT + 1698695159470;LT55.4198019;LG37.6102893;PB987.47705;SP16.309341AZ: 4.733223
DT + 1698695160437;LT55.4196585;LG37.6102364;PB987.43604;SP16.66816AZ: -25.243587
DT + 1698695161475;LT55.4195109;LG37.6101835;PB987.375;SP16.683823AZ: -10.836872
DT + 1698695162454;LT55.4193644;LG37.6101311;PB987.397;SP16.670698AZ: 31.783815
DT + 1698695163472;LT55.41922;LG37.6100784;PB987.35986;SP16.468636AZ: 18.75032
DT + 1698695164478;LT55.4190773;LG37.6100283;PB987.3247;SP16.440302AZ: 17.062365
DT + 1698695165473;LT55.4189336;LG37.6099787;PB987.33887;SP16.272982AZ: -18.961016
DT + 1698695166471;LT55.4187933;LG37.6099278;PB987.3242;SP16.015272AZ: -1.7419299
DT + 1698695167465;LT55.4186538;LG37.6098788;PB987.34326;SP16.055758AZ: -24.25246
DT + 1698695168474;LT55.4185128;LG37.6098279;PB987.18896;SP16.11405AZ: 3.6621802
DT + 1698695169475;LT55.41837;LG37.6097768;PB987.21387;SP16.173801AZ: -3.0975196
DT + 1698695170476;LT55.4182267;LG37.6097254;PB987.2627;SP16.209665AZ: -6.4595428
DT + 1698695171474;LT55.4180817;LG37.6096741;PB987.23047;SP16.362415AZ: 9.848962
DT + 1698695172472;LT55.4179381;LG37.609624;PB987.16406;SP16.252283AZ: -9.358882
DT + 1698695173456;LT55.4177939;LG37.6095745;PB987.16113;SP16.582663AZ: -35.555447
DT + 1698695174451;LT55.4176476;LG37.6095218;PB987.1582;SP16.657118AZ: 14.773867
DT + 1698695175474;LT55.4175002;LG37.6094684;PB987.1299;SP16.628231AZ: -11.953142
DT + 1698695176473;LT55.4173517;LG37.6094161;PB987.1074;SP16.888212AZ: 3.544721
DT + 1698695177474;LT55.4172032;LG37.6093624;PB987.07764;SP16.858027AZ: 9.577696
DT + 1698695178476;LT55.4170541;LG37.6093074;PB987.0874;SP17.240322AZ: 7.66372
DT + 1698695179471;LT55.4169038;LG37.6092549;PB987.04785;SP17.00436AZ: -9.165993
DT + 1698695180480;LT55.4167545;LG37.6092018;PB987.06885;SP17.19966AZ: 4.233235
DT + 1698695181473;LT55.4166042;LG37.6091502;PB987.0576;SP17.18437AZ: 20.09481
DT + 1698695182477;LT55.4164543;LG37.6090986;PB987.0156;SP17.162996AZ: 7.616608
DT + 1698695183480;LT55.4163032;LG37.6090465;PB987.0117;SP17.153076AZ: 10.960442
DT + 1698695184446;LT55.4161531;LG37.608993;PB986.90283;SP17.048021AZ: 19.724379
DT + 1698695185470;LT55.4160033;LG37.6089398;PB987.0088;SP17.028172AZ: 5.2983155
DT + 1698695186470;LT55.4158534;LG37.6088847;PB987.00146;SP16.981838AZ: 19.414314
DT + 1698695187468;LT55.4157054;LG37.6088266;PB986.96875;SP16.926388AZ: 16.264065
DT + 1698695188471;LT55.4155582;LG37.6087715;PB987.04443;SP16.924204AZ: 1.0605322
DT + 1698695189474;LT55.41541;LG37.6087183;PB986.9038;SP17.025423AZ: 5.8495374
DT + 1698695190478;LT55.4152607;LG37.6086642;PB986.94775;SP17.183422AZ: -4.016873
DT + 1698695191467;LT55.4151098;LG37.6086121;PB987.0112;SP17.035007AZ: 1.0350591
DT + 1698695192465;LT55.4149588;LG37.6085628;PB987.0654;SP17.30098AZ: 4.0337334
DT + 1698695193480;LT55.4148038;LG37.6085098;PB986.9126;SP17.717392AZ: 0.3755255
DT + 1698695194470;LT55.4146465;LG37.608455;PB986.60205;SP17.913765AZ: 20.470106
DT + 1698695195468;LT55.4144879;LG37.6083987;PB986.9287;SP17.836018AZ: 17.411146
DT + 1698695196470;LT55.414331;LG37.6083405;PB987.0537;SP17.684988AZ: 25.840696
DT + 1698695197466;LT55.4141766;LG37.6082816;PB987.05225;SP17.41242AZ: 12.000222
DT + 1698695198446;LT55.4140249;LG37.6082257;PB986.9883;SP17.310692AZ: 1.8622261
DT + 1698695199472;LT55.4138737;LG37.6081736;PB986.9678;SP16.902908AZ: 9.771076
DT + 1698695200472;LT55.4137263;LG37.6081226;PB987.0049;SP16.65082AZ: 7.1181436
DT + 1698695201466;LT55.4135806;LG37.6080717;PB986.9951;SP16.623749AZ: 14.970677
DT + 1698695202462;LT55.4134343;LG37.6080178;PB987.02686;SP16.360327AZ: 11.258406
DT + 1698695203495;LT55.4132903;LG37.6079642;PB987.06104;SP16.1843AZ: 10.668763
DT + 1698695204471;LT55.41315;LG37.6079114;PB987.02734;SP16.038713AZ: 24.297716
DT + 1698695205462;LT55.4130093;LG37.6078587;PB987.0493;SP15.835332AZ: 9.447384
DT + 1698695206465;LT55.4128704;LG37.6078089;PB987.0698;SP15.729709AZ: 21.952902
DT + 1698695207474;LT55.4127324;LG37.6077604;PB987.0991;SP15.660779AZ: 15.826461
DT + 1698695208475;LT55.412597;LG37.6077107;PB987.0674;SP15.472667AZ: 6.937283
DT + 1698695209445;LT55.4124632;LG37.6076604;PB987.083;SP15.38891AZ: 14.003157
DT + 1698695210442;LT55.4123287;LG37.6076083;PB987.07666;SP15.542789AZ: 8.652343
DT + 1698695211454;LT55.4121934;LG37.6075565;PB987.07764;SP15.302386AZ: 5.9348273
DT + 1698695212439;LT55.4120604;LG37.6075109;PB987.1089;SP15.385214AZ: 9.173073
DT + 1698695213443;LT55.4119241;LG37.6074663;PB987.146;SP15.44205AZ: 13.501602
DT + 1698695214442;LT55.4117886;LG37.6074224;PB987.1362;SP15.475115AZ: 3.2521932
DT + 1698695215440;LT55.4116524;LG37.6073762;PB987.1333;SP15.518002AZ: 16.61855
DT + 1698695216435;LT55.4115167;LG37.6073277;PB987.13086;SP15.389735AZ: 16.79748
DT + 1698695217429;LT55.4113822;LG37.6072807;PB987.167;SP15.527483AZ: 2.9239635
DT + 1698695218518;LT55.4112464;LG37.6072333;PB987.1826;SP15.632165AZ: 19.311377
DT + 1698695219467;LT55.4111089;LG37.6071871;PB987.1914;SP15.687569AZ: 2.3454783
DT + 1698695220441;LT55.4109712;LG37.6071443;PB987.2544;SP15.754825AZ: 22.78659
DT + 1698695221456;LT55.4108295;LG37.6071028;PB987.1699;SP15.88996AZ: 0.49438003
DT + 1698695222456;LT55.4106894;LG37.607057;PB987.1831;SP15.791154AZ: 12.4472275
DT + 1698695223482;LT55.4105495;LG37.60701;PB987.272;SP15.937975AZ: 21.306416
DT + 1698695224470;LT55.4104087;LG37.606964;PB987.30566;SP15.859095AZ: 18.001398
DT + 1698695225469;LT55.4102677;LG37.6069164;PB987.3198;SP15.932941AZ: 6.340457
DT + 1698695226472;LT55.4101271;LG37.6068703;PB987.34326;SP15.926069AZ: -16.827234
DT + 1698695227471;LT55.409987;LG37.6068227;PB987.3047;SP15.975932AZ: 6.4382777
DT + 1698695228449;LT55.4098465;LG37.6067743;PB987.3623;SP16.01486AZ: 14.18221
DT + 1698695229475;LT55.4097062;LG37.6067225;PB987.3789;SP16.033955AZ: 1.9992535
DT + 1698695230469;LT55.4095664;LG37.6066707;PB987.3838;SP15.957574AZ: 3.4165587
DT + 1698695231467;LT55.4094261;LG37.6066188;PB987.417;SP16.081936AZ: -8.180691
DT + 1698695232480;LT55.409285;LG37.6065685;PB987.4507;SP16.181164AZ: 0.08913502
DT + 1698695233495;LT55.4091417;LG37.6065222;PB987.4404;SP16.105639AZ: -5.6406965
DT + 1698695234472;LT55.409;LG37.6064796;PB987.4619;SP15.982323AZ: -14.379891
DT + 1698695235471;LT55.4088589;LG37.6064389;PB987.49805;SP16.017729AZ: 4.5400734
DT + 1698695236449;LT55.4087174;LG37.6063992;PB987.522;SP15.984351AZ: 20.753077
DT + 1698695237450;LT55.4085753;LG37.6063574;PB987.54834;SP15.875118AZ: 0.18011326
DT + 1698695238464;LT55.4084337;LG37.6063171;PB987.58105;SP15.880886AZ: 9.106652
DT + 1698695239438;LT55.4082944;LG37.6062781;PB987.61523;SP15.863864AZ: 13.679203
DT + 1698695240433;LT55.4081526;LG37.6062371;PB987.68506;SP15.960369AZ: 5.2482796
DT + 1698695241433;LT55.4080103;LG37.6061978;PB987.7202;SP15.878647AZ: 27.411964
DT + 1698695242437;LT55.4078689;LG37.606159;PB987.35986;SP15.9578AZ: 15.335368
DT + 1698695243437;LT55.4077272;LG37.6061197;PB987.6011;SP16.066095AZ: -9.394755
DT + 1698695244435;LT55.4075856;LG37.6060816;PB987.6885;SP16.0252AZ: 20.918829
DT + 1698695245439;LT55.4074428;LG37.6060431;PB987.6909;SP16.219507AZ: 18.768993
DT + 1698695246435;LT55.4072988;LG37.6060041;PB987.6846;SP16.150198AZ: 9.391858
DT + 1698695247439;LT55.4071548;LG37.6059662;PB987.6968;SP16.237394AZ: 0.25924483
DT + 1698695248433;LT55.4070103;LG37.6059314;PB987.7197;SP16.03245AZ: 24.02597
DT + 1698695249481;LT55.4068672;LG37.6058969;PB987.66943;SP16.101543AZ: 5.9282637
DT + 1698695250444;LT55.4067257;LG37.605866;PB987.708;SP16.061865AZ: -24.931887
DT + 1698695251471;LT55.4065829;LG37.6058373;PB987.7134;SP16.090767AZ: 8.601753
DT + 1698695252467;LT55.4064403;LG37.6058074;PB987.6904;SP16.022856AZ: 16.649858
DT + 1698695253448;LT55.4062982;LG37.6057763;PB987.7295;SP15.97973AZ: 14.821892
DT + 1698695254471;LT55.4061545;LG37.6057431;PB987.7173;SP16.149565AZ: -14.14531
DT + 1698695255454;LT55.4060129;LG37.6057121;PB987.73145;SP16.24992AZ: 9.151812
DT + 1698695256479;LT55.4058672;LG37.6056823;PB987.7246;SP16.179283AZ: 0.8265153
DT + 1698695257465;LT55.4057229;LG37.6056522;PB987.69824;SP16.2469AZ: 3.6069772
DT + 1698695258445;LT55.4055784;LG37.6056217;PB987.6675;SP16.279415AZ: 4.279518
DT + 1698695259473;LT55.4054317;LG37.6055898;PB987.6792;SP16.244486AZ: 18.353321
DT + 1698695260478;LT55.4052874;LG37.6055599;PB987.70654;SP16.353535AZ: -2.5141726
DT + 1698695261473;LT55.4051438;LG37.6055286;PB987.7427;SP16.080326AZ: -49.37257
DT + 1698695262468;LT55.4050016;LG37.6054995;PB987.70264;SP16.039783AZ: 18.702742
DT + 1698695263457;LT55.4048595;LG37.6054703;PB987.68994;SP16.082945AZ: -6.1065087
DT + 1698695264469;LT55.4047169;LG37.6054411;PB987.7368;SP15.898331AZ: 2.6570098
DT + 1698695265443;LT55.404578;LG37.6054123;PB987.75146;SP15.139359AZ: 2.9539208
DT + 1698695266469;LT55.4044429;LG37.6053884;PB987.7246;SP15.374567AZ: -30.641035
DT + 1698695267447;LT55.4043073;LG37.6053622;PB987.78564;SP15.277347AZ: -47.52536
DT + 1698695268469;LT55.4041733;LG37.605335;PB987.7529;SP15.003309AZ: 19.28278
DT + 1698695269463;LT55.4040413;LG37.6053101;PB987.7905;SP14.444723AZ: 8.101908
DT + 1698695270443;LT55.4039148;LG37.6052885;PB987.7969;SP13.99266AZ: -20.474678
DT + 1698695271442;LT55.4037916;LG37.6052634;PB987.8247;SP13.496112AZ: 7.231445
DT + 1698695272448;LT55.4036726;LG37.6052416;PB987.8423;SP12.824399AZ: 18.057138
DT + 1698695273430;LT55.4035609;LG37.6052186;PB987.80615;SP12.196822AZ: 12.491657
DT + 1698695274432;LT55.4034562;LG37.605183;PB987.84814;SP11.917198AZ: 28.428837
DT + 1698695275442;LT55.4033557;LG37.6051292;PB987.8491;SP11.500373AZ: 39.842575
DT + 1698695276450;LT55.4032616;LG37.6050619;PB987.7949;SP11.338482AZ: 31.608269
DT + 1698695277441;LT55.4031704;LG37.6049825;PB987.78125;SP11.142278AZ: 47.05894
DT + 1698695278448;LT55.4030857;LG37.6048864;PB987.79004;SP11.009106AZ: 38.719837
DT + 1698695279450;LT55.4030112;LG37.6047728;PB987.7832;SP10.73301AZ: 47.194794
DT + 1698695280428;LT55.4029498;LG37.6046449;PB987.76074;SP10.517512AZ: 51.75352
DT + 1698695281447;LT55.4029056;LG37.6044986;PB987.7539;SP10.682851AZ: 44.54272
DT + 1698695282451;LT55.4028813;LG37.6043382;PB987.76953;SP10.556263AZ: 46.241264
DT + 1698695283447;LT55.4028689;LG37.6041643;PB987.7217;SP10.730736AZ: 42.895504
DT + 1698695284445;LT55.4028723;LG37.6039866;PB987.7427;SP11.162906AZ: 39.64937
DT + 1698695285429;LT55.4028919;LG37.6038095;PB987.7007;SP11.070555AZ: 38.57647
DT + 1698695286443;LT55.4029291;LG37.6036424;PB987.68945;SP11.078285AZ: 42.435394
DT + 1698695287448;LT55.402985;LG37.6034897;PB987.65234;SP11.015216AZ: 41.353935
DT + 1698695288450;LT55.403057;LG37.6033611;PB987.625;SP10.970235AZ: 36.471012
DT + 1698695289443;LT55.4031343;LG37.6032593;PB987.5879;SP10.565498AZ: 29.401947
DT + 1698695290439;LT55.4032202;LG37.6031892;PB987.54395;SP10.450422AZ: 28.872934
DT + 1698695291452;LT55.403312;LG37.6031526;PB987.4878;SP10.237896AZ: 22.408484
DT + 1698695292433;LT55.4034027;LG37.6031392;PB987.4492;SP9.73212AZ: 25.442654
DT + 1698695293450;LT55.4034917;LG37.6031537;PB987.4121;SP10.091484AZ: 17.199934
DT + 1698695294449;LT55.4035845;LG37.6031946;PB987.3594;SP10.154495AZ: 17.010372
DT + 1698695295438;LT55.4036737;LG37.6032519;PB987.3218;SP10.087338AZ: 17.95439
DT + 1698695296436;LT55.4037602;LG37.6033299;PB987.3091;SP10.485467AZ: 13.504536
DT + 1698695297446;LT55.4038392;LG37.6034323;PB987.2422;SP10.497161AZ: 5.2193093
DT + 1698695298439;LT55.4039102;LG37.60355;PB987.208;SP10.393132AZ: 5.250301
DT + 1698695299446;LT55.4039757;LG37.6036776;PB987.13916;SP11.11665AZ: 9.809931
DT + 1698695300443;LT55.4040367;LG37.603819;PB987.1338;SP11.366201AZ: -4.968333
DT + 1698695301439;LT55.4040927;LG37.6039725;PB987.14746;SP11.749812AZ: -3.2070618
DT + 1698695302422;LT55.4041456;LG37.6041372;PB987.0786;SP12.178119AZ: -8.32992
DT + 1698695303456;LT55.4041967;LG37.6043131;PB987.0713;SP12.610397AZ: -1.8398527
DT + 1698695304437;LT55.4042487;LG37.6044926;PB987.02734;SP12.898259AZ: -5.604098
DT + 1698695305468;LT55.4043026;LG37.6046768;PB986.99414;SP13.460396AZ: -4.4681053
DT + 1698695306470;LT55.404358;LG37.6048659;PB986.9541;SP13.762966AZ: -8.760725
DT + 1698695307474;LT55.4044168;LG37.6050588;PB986.95703;SP14.076926AZ: 7.1790304
DT + 1698695308445;LT55.404478;LG37.6052581;PB986.91797;SP14.487458AZ: 14.48274
DT + 1698695309456;LT55.4045381;LG37.6054636;PB986.93506;SP14.427226AZ: 8.665953
DT + 1698695310474;LT55.404596;LG37.6056704;PB986.9209;SP14.512479AZ: 6.175443
DT + 1698695311469;LT55.4046541;LG37.6058795;PB986.9165;SP14.570325AZ: 17.01676
DT + 1698695312441;LT55.4047136;LG37.6060877;PB986.9492;SP14.67626AZ: 10.022769
DT + 1698695313466;LT55.4047741;LG37.6062999;PB986.9375;SP14.761516AZ: 7.628754
DT + 1698695314466;LT55.4048347;LG37.6065079;PB986.916;SP14.593688AZ: 4.544514
DT + 1698695315480;LT55.4048959;LG37.6067125;PB986.9365;SP14.48985AZ: -14.112844
DT + 1698695316443;LT55.4049557;LG37.6069145;PB986.9336;SP14.530502AZ: -6.0596504
DT + 1698695317471;LT55.4050172;LG37.6071194;PB986.93555;SP14.703446AZ: -7.6223965
DT + 1698695318480;LT55.405083;LG37.6073157;PB986.97314;SP14.243971AZ: -5.1173754
DT + 1698695319445;LT55.4051541;LG37.6074954;PB987.021;SP13.695693AZ: -13.069776
DT + 1698695320477;LT55.4052278;LG37.607671;PB987.09375;SP14.027111AZ: -6.977194
DT + 1698695321468;LT55.4053053;LG37.6078468;PB987.1548;SP14.037507AZ: -17.614412
DT + 1698695322438;LT55.4053917;LG37.6080145;PB987.1836;SP14.396218AZ: -9.196283
DT + 1698695323473;LT55.4054902;LG37.6081692;PB987.27637;SP14.483611AZ: -9.248245
DT + 1698695324462;LT55.4055958;LG37.6083017;PB987.34424;SP14.331782AZ: -10.549036
